OTU ID	SRR6286327	SRR6286328	SRR6286329	SRR6286330	SRR6286331	SRR6286332	SRR6286333	SRR6286334	SRR6286335	SRR6286336	SRR6286337	SRR6286338	SRR6286339	SRR6286340	SRR6286341	SRR6286342	SRR6286343	SRR6286344	SRR6286345	SRR6286346	SRR6286347	SRR6286348	SRR6286349	SRR6286350
Asv2976	0	7	3	12	24	0	5	0	0	4	0	11	0	4	14	11	3	4	9	7	5	1	9	0
Asv2977	9	2	3	0	0	5	0	5	9	10	5	11	5	8	0	2	2	1	5	2	5	18	6	2
Asv2978	0	0	0	18	14	0	7	2	0	1	0	1	1	0	5	7	8	9	0	5	0	0	0	0
Asv2979	0	6	4	0	0	0	0	0	0	20	0	23	0	10	0	0	0	0	27	0	11	0	7	0
Asv298	2	1	1	2	1	0	3	147	463	69	195	100	395	43	0	0	16	5	106	6	0	8	1	6
Asv2980	0	4	1	4	3	0	9	5	7	9	1	7	3	6	4	9	7	6	5	3	11	0	6	0
Asv2981	0	4	1	8	9	0	12	0	0	0	0	1	0	0	6	5	11	9	2	12	0	1	2	0
Asv2982	0	6	1	5	4	0	6	0	1	11	1	10	0	3	4	6	7	6	16	8	4	0	5	0
Asv2983	0	0	0	3	3	0	12	4	4	5	5	5	8	3	2	3	23	25	11	22	0	0	0	1
Asv2984	2	7	6	11	9	0	1	0	2	7	1	3	2	2	5	3	10	3	11	4	4	0	7	2
Asv2985	0	0	0	29	19	0	4	0	0	0	0	0	0	0	14	15	11	11	0	11	0	0	0	0
Asv2986	0	0	0	5	8	0	21	2	0	0	1	3	0	0	2	8	16	28	2	25	0	0	0	0
Asv2987	3	8	3	0	0	4	0	0	1	5	0	3	2	2	0	0	0	0	2	0	7	7	9	8
Asv2988	2	6	1	4	9	0	8	7	3	1	2	4	4	1	5	7	5	7	5	5	6	7	4	3
Asv2989	3	14	4	10	17	3	8	0	1	11	0	5	2	10	8	8	1	6	11	8	11	4	11	2
Asv299	13	157	58	63	71	14	78	9	15	95	9	161	15	112	30	33	38	49	137	64	204	16	163	8
Asv2990	1	9	0	1	0	5	0	6	3	4	1	12	2	4	2	0	0	1	7	0	11	12	14	17
Asv2991	0	0	0	22	18	0	15	0	0	0	0	0	0	0	7	9	12	11	0	12	0	0	0	0
Asv2992	8	4	2	1	3	9	2	7	4	3	4	6	6	1	3	0	1	0	2	3	3	15	6	12
Asv2993	2	0	0	0	0	0	2	28	36	4	13	1	29	0	2	0	5	1	5	3	0	4	1	4
Asv2994	0	0	0	3	3	0	36	0	0	0	0	0	0	0	6	3	34	47	1	21	0	0	0	0
Asv2995	0	0	0	13	10	0	9	0	0	0	0	0	0	0	9	4	6	6	0	11	1	0	1	0
Asv2996	0	0	0	17	18	0	12	0	0	0	0	0	0	0	12	8	11	11	0	10	0	0	0	0
Asv2997	53	1	3	3	5	62	8	90	94	1	48	3	80	3	2	4	4	5	1	1	1	104	9	79
Asv2998	22	13	6	2	1	21	0	6	12	10	5	9	7	8	6	4	4	4	12	1	15	25	14	12
Asv2999	9	21	6	1	0	4	1	2	2	10	2	11	1	13	1	0	0	0	14	2	24	5	14	2
Asv3	594	925	517	169	126	767	80	615	778	885	493	972	821	584	119	108	77	78	986	72	855	1106	901	777
Asv30	371	249	168	123	112	407	95	355	431	256	238	316	466	260	97	101	83	111	428	99	298	804	275	533
Asv300	116	64	28	23	30	110	30	72	98	35	52	61	103	42	14	14	22	23	63	25	60	185	68	155
Asv3000	1	4	1	13	9	1	5	0	1	1	0	4	0	3	8	7	4	2	2	3	1	0	2	0
Asv3001	33	1	0	1	0	28	0	26	33	4	9	0	24	1	0	0	1	0	1	0	1	30	1	31
Asv3002	22	0	3	1	0	24	0	27	30	1	11	2	21	1	0	1	1	1	2	0	2	40	0	29
Asv3003	6	2	0	3	2	9	0	9	16	0	4	0	6	0	1	2	1	1	0	1	0	16	1	10
Asv3004	0	1	0	6	8	1	0	9	17	7	3	4	11	0	1	6	4	4	2	1	3	0	0	1
Asv3005	1	8	1	0	0	0	0	0	0	24	0	26	0	21	0	0	1	0	20	0	7	0	7	0
Asv3006	4	9	2	0	0	4	0	1	0	10	5	5	2	4	0	0	0	0	9	0	8	5	7	10
Asv3007	0	0	0	20	15	0	39	0	0	0	0	0	1	0	17	17	40	39	0	31	0	0	1	0
Asv3008	0	0	0	1	0	0	11	6	9	9	4	10	2	8	2	1	24	16	13	20	0	0	0	0
Asv3009	0	0	0	8	12	0	14	0	0	0	0	1	0	0	3	8	14	18	0	9	0	0	0	0
Asv301	18	44	17	336	362	18	239	24	37	17	10	35	37	39	207	190	204	235	40	221	41	47	57	21
Asv3010	0	0	0	2	3	0	16	5	11	7	6	10	8	8	2	1	36	21	12	35	2	0	1	0
Asv3011	5	7	3	4	0	1	2	1	7	6	0	18	4	9	0	1	1	1	13	3	11	1	15	1
Asv3012	0	2	1	11	6	0	7	0	0	1	0	1	0	0	9	10	14	14	4	11	0	0	0	0
Asv3013	16	1	0	6	8	19	4	11	29	0	6	0	15	0	0	1	3	1	1	9	1	25	2	12
Asv3014	10	7	3	1	0	6	0	2	1	9	1	2	5	5	1	0	0	1	14	0	10	21	14	9
Asv3015	0	0	1	7	9	1	4	0	0	3	1	0	0	0	6	4	17	17	4	8	1	0	2	0
Asv3016	0	1	2	5	12	0	14	0	0	1	0	0	0	0	4	4	10	10	0	13	1	0	0	0
Asv3017	0	0	0	26	25	0	32	0	1	0	0	0	0	0	18	11	25	29	0	19	0	0	0	0
Asv3018	14	0	0	1	0	8	0	10	27	2	8	1	24	1	0	0	0	0	0	0	0	19	0	16
Asv3019	16	2	0	0	0	11	0	17	29	3	12	6	27	4	0	0	0	0	4	0	3	24	0	23
Asv302	167	52	25	1	1	206	2	115	128	40	63	50	123	37	2	0	1	0	50	0	51	362	59	210
Asv3020	0	0	0	18	15	1	4	0	0	0	0	0	0	1	6	6	4	11	0	5	0	0	0	0
Asv3021	0	0	0	14	26	0	21	0	0	0	0	0	0	0	10	12	10	9	0	16	0	0	0	0
Asv3022	5	9	4	3	4	3	5	5	1	4	2	6	3	1	7	5	3	1	5	3	5	3	9	3
Asv3023	0	1	0	2	7	0	9	0	0	6	0	13	3	11	0	1	16	28	8	21	0	1	0	1
Asv3024	0	8	5	15	24	0	3	0	0	6	0	9	0	3	13	12	8	5	4	1	6	0	6	0
Asv3025	0	14	4	4	9	0	2	0	2	4	1	9	0	7	4	8	4	0	10	2	11	1	3	0
Asv3026	9	16	7	0	0	4	0	3	3	15	2	30	2	25	0	0	0	0	29	0	33	2	13	4
Asv3027	1	8	3	1	1	0	3	0	2	11	2	5	3	4	0	0	2	2	13	1	10	0	9	0
Asv3028	2	13	9	11	16	0	12	0	1	42	0	30	0	14	13	15	18	24	53	16	20	3	22	1
Asv3029	15	1	0	0	0	10	0	10	15	0	14	0	13	0	0	0	0	0	1	0	0	8	0	11
Asv303	181	54	29	15	12	201	9	118	169	21	76	33	171	23	2	7	1	1	51	3	38	206	67	113
Asv3030	2	10	3	14	13	3	4	3	4	10	4	13	8	6	5	1	3	5	8	4	10	2	13	2
Asv3031	14	0	0	0	0	12	0	10	13	0	8	0	12	0	0	0	0	0	1	1	0	15	0	10
Asv3032	0	6	0	7	5	0	13	0	0	3	0	1	2	1	4	7	7	8	2	22	1	0	0	0
Asv3033	2	10	2	7	13	0	1	1	0	2	0	6	2	2	7	10	1	6	6	3	1	1	3	3
Asv3034	0	4	3	13	6	0	9	1	0	1	0	1	0	0	2	4	10	11	3	15	2	0	1	0
Asv3035	2	1	2	0	0	8	2	3	6	4	3	6	10	2	1	0	0	0	6	0	4	13	3	9
Asv3036	0	0	0	4	1	0	6	1	0	0	0	5	0	5	0	1	17	18	12	16	0	0	1	0
Asv3037	5	8	4	0	0	1	0	0	3	5	0	3	1	5	0	0	0	0	8	0	11	9	7	7
Asv3038	0	0	0	3	0	0	19	0	0	0	0	0	0	0	1	2	23	21	1	15	0	0	0	0
Asv3039	4	6	1	2	9	4	11	18	39	4	12	6	32	1	2	6	16	8	6	15	10	14	7	10
Asv304	0	0	0	161	244	0	242	0	1	1	1	0	1	1	178	149	191	245	2	214	0	0	1	0
Asv3040	0	1	1	5	3	2	5	0	1	8	0	5	0	5	5	6	2	4	1	5	2	1	4	0
Asv3041	0	0	0	8	12	0	48	0	1	0	0	3	0	0	1	3	34	40	1	36	0	1	0	0
Asv3042	19	1	0	0	0	12	0	24	32	11	12	4	35	3	0	0	0	0	18	0	6	33	2	24
Asv3043	5	2	2	0	0	5	0	7	9	1	3	4	6	2	0	0	2	0	3	1	7	13	6	8
Asv3044	1	3	1	21	22	0	12	4	2	3	0	2	4	5	4	14	12	10	8	16	5	3	2	2
Asv3045	13	9	6	0	0	5	0	1	0	2	1	10	3	1	0	0	0	0	14	2	9	5	14	9
Asv3046	1	8	5	23	24	0	5	1	1	3	0	7	0	6	18	18	7	2	8	11	6	0	6	1
Asv3047	13	1	3	0	0	9	0	8	12	0	6	1	15	1	1	1	0	1	1	0	3	16	2	16
Asv3048	7	4	4	0	0	3	0	2	3	3	3	9	2	5	0	0	0	0	3	0	6	3	7	2
Asv3049	0	3	6	1	0	0	0	0	0	7	0	20	0	7	0	0	0	0	17	0	10	0	6	0
Asv305	155	42	22	11	23	199	6	130	181	27	91	28	170	27	13	16	7	5	39	3	47	252	58	144
Asv3050	7	7	4	0	0	2	0	1	0	2	0	7	2	4	0	0	0	0	3	0	4	7	10	7
Asv3051	15	2	2	0	0	5	0	14	26	5	9	5	14	2	0	0	0	0	9	0	3	26	5	17
Asv3052	0	5	4	0	0	0	0	0	0	16	0	12	0	8	0	0	0	0	32	0	5	0	5	0
Asv3053	0	0	0	1	4	0	7	1	0	0	0	0	0	0	4	4	26	20	1	15	0	0	0	0
Asv3054	0	0	0	0	0	0	17	1	2	2	0	1	1	0	0	0	17	22	1	27	0	0	0	0
Asv3055	1	10	3	9	22	0	6	0	0	15	0	10	0	6	25	21	4	14	15	4	6	1	10	1
Asv3056	40	24	16	1	0	40	0	12	10	8	16	19	26	20	1	1	0	2	18	0	21	64	25	56
Asv3057	11	2	4	2	1	6	1	4	5	3	2	2	6	3	0	2	0	0	6	0	3	13	6	7
Asv3058	0	8	1	7	7	0	2	1	3	7	3	7	0	8	3	3	3	4	9	0	11	0	7	1
Asv3059	0	0	0	3	5	0	18	5	7	1	1	3	4	1	0	1	25	21	6	14	0	0	0	0
Asv306	107	55	35	9	2	125	1	87	121	54	64	48	99	63	4	7	2	0	68	0	49	290	71	192
Asv3060	0	6	7	0	0	0	0	2	2	7	0	1	4	10	0	0	0	0	9	0	6	1	7	1
Asv3061	13	2	1	0	0	4	0	6	16	8	2	11	9	7	0	1	1	0	15	1	5	14	4	9
Asv3062	0	9	3	11	13	2	6	0	0	2	0	0	0	2	5	3	10	10	2	11	9	1	9	1
Asv3063	0	0	0	7	6	0	26	1	4	0	0	2	1	0	1	1	15	21	1	25	0	0	0	0
Asv3064	1	8	0	2	0	0	1	4	2	2	2	2	8	10	1	2	0	1	7	1	6	4	8	3
Asv3065	0	13	12	5	12	1	4	2	0	5	0	9	0	5	2	4	2	6	10	9	13	0	15	0
Asv3066	0	9	10	8	27	0	20	0	0	34	1	34	0	19	8	10	10	15	42	19	12	0	16	0
Asv3067	0	1	1	3	6	0	5	0	0	1	0	2	0	1	10	12	10	11	0	6	2	0	2	0
Asv3068	6	5	1	0	0	4	0	18	31	8	10	10	31	2	1	0	2	2	7	0	9	8	8	8
Asv3069	7	5	3	2	1	6	0	0	5	3	0	2	0	6	1	1	0	0	6	0	5	10	4	4
Asv307	59	106	66	0	0	45	0	57	97	107	50	171	112	124	1	0	0	0	184	1	134	105	118	61
Asv3070	13	2	2	3	4	9	2	4	9	1	6	10	6	5	1	1	3	6	5	1	3	13	5	15
Asv3071	0	0	0	3	11	0	3	0	0	0	0	0	0	0	5	11	13	17	0	8	0	0	0	0
Asv3072	14	0	1	0	0	12	0	8	11	0	6	1	14	0	0	0	0	0	0	0	0	12	0	10
Asv3073	8	5	4	1	2	6	0	6	6	0	4	2	12	0	0	5	1	1	4	1	2	10	2	7
Asv3074	1	0	0	2	0	0	7	19	36	3	21	3	30	2	2	1	8	3	1	4	0	2	0	2
Asv3075	9	2	2	3	2	4	1	6	6	3	5	2	8	2	1	1	0	1	4	2	3	11	9	6
Asv3076	0	0	0	7	2	1	10	0	0	0	0	0	0	0	11	5	20	18	0	11	0	0	0	0
Asv3077	11	4	6	5	5	6	0	3	3	5	1	5	3	4	6	5	1	4	6	2	14	8	15	4
Asv3078	0	0	0	0	0	0	4	6	15	5	6	11	10	9	0	2	5	9	12	8	0	0	0	1
Asv3079	10	11	0	0	1	5	0	2	5	7	3	6	0	3	0	0	0	0	3	0	4	6	9	5
Asv308	8	179	92	85	72	7	57	12	12	151	5	128	11	106	53	61	63	52	157	60	156	21	171	8
Asv3080	0	9	5	2	1	0	1	1	2	8	1	11	4	7	0	1	0	0	17	2	14	1	6	0
Asv3081	0	1	1	18	17	0	28	2	1	24	0	9	1	10	6	10	45	72	22	43	0	0	4	0
Asv3082	0	5	3	7	11	3	7	2	2	2	2	3	5	4	7	9	10	4	4	13	2	3	9	2
Asv3083	12	10	5	3	3	9	1	16	13	6	5	8	22	8	4	2	4	1	17	4	11	16	9	14
Asv3084	20	0	0	1	0	10	1	7	15	1	11	1	16	1	0	0	1	1	0	0	0	18	0	17
Asv3085	1	6	4	0	1	0	0	0	4	5	2	10	2	9	1	1	0	0	17	2	13	0	7	0
Asv3086	0	5	3	6	3	2	1	5	5	4	1	9	1	2	1	2	4	3	7	1	6	6	3	6
Asv3087	0	0	0	32	30	0	25	0	0	0	0	0	0	0	20	26	24	48	0	25	0	0	0	0
Asv3088	3	6	3	0	0	5	0	2	5	10	1	8	9	9	0	0	0	0	20	0	8	14	7	9
Asv3089	0	0	0	9	6	0	6	0	0	0	0	0	0	0	3	4	20	18	0	4	0	0	0	0
Asv309	83	139	56	42	39	91	31	49	60	89	51	106	57	97	11	9	26	17	119	30	144	123	172	69
Asv3090	0	0	0	7	6	0	28	3	5	1	1	1	1	0	5	2	30	34	1	44	0	0	0	1
Asv3091	0	0	0	17	16	0	14	0	0	0	0	0	0	2	4	9	11	9	3	6	1	0	1	0
Asv3092	0	0	1	12	14	0	13	0	0	0	0	0	0	0	9	5	10	19	0	12	0	0	0	0
Asv3093	16	0	0	0	0	18	0	10	25	1	9	1	19	0	0	0	0	0	0	0	1	27	1	23
Asv3094	9	7	4	3	0	6	0	0	2	4	1	1	6	6	1	1	0	0	7	0	10	18	6	8
Asv3095	8	1	1	1	0	8	4	8	6	4	6	3	7	0	0	3	2	1	5	2	2	6	4	9
Asv3096	0	1	3	9	15	0	3	0	1	1	0	0	4	0	9	5	7	10	1	4	2	0	0	0
Asv3097	10	5	4	2	5	7	0	7	8	4	5	4	6	6	6	2	0	1	3	0	7	10	7	6
Asv3098	1	8	2	3	3	0	1	3	3	17	8	14	7	12	4	3	4	5	19	4	12	4	14	3
Asv3099	3	17	14	2	1	1	2	1	4	17	2	14	1	15	2	0	0	5	35	2	18	5	21	4
Asv31	354	519	241	227	226	359	59	309	312	348	233	456	404	236	128	126	56	52	383	78	518	572	499	339
Asv310	57	87	55	1	0	58	0	68	101	110	52	168	106	129	0	2	0	1	217	1	143	87	114	54
Asv3100	12	11	3	6	1	6	4	9	22	6	9	6	19	6	0	6	2	2	19	3	7	13	7	11
Asv3101	0	9	2	0	0	0	0	0	0	22	0	24	0	13	0	0	0	0	20	0	7	0	4	0
Asv3102	2	1	1	0	0	2	9	28	45	7	14	6	39	2	1	0	9	10	6	11	0	1	1	2
Asv3103	10	0	1	0	0	12	0	6	10	2	7	2	4	0	0	0	0	0	3	0	4	8	4	11
Asv3104	3	11	3	0	0	2	0	1	2	6	2	10	2	2	0	0	0	0	4	0	16	8	7	7
Asv3105	3	2	1	0	0	6	0	2	3	5	1	11	4	1	0	0	0	0	12	0	8	8	4	3
Asv3106	2	5	2	0	0	8	0	4	7	5	3	6	1	3	0	0	0	0	3	0	6	5	7	4
Asv3107	20	9	3	0	1	11	0	5	15	5	5	4	10	5	2	3	3	0	6	0	5	32	6	14
Asv3108	0	0	0	3	2	0	23	0	0	0	0	1	0	0	2	1	11	11	0	10	0	0	0	0
Asv3109	0	1	0	6	4	0	6	10	11	1	3	5	8	0	0	1	9	9	4	7	1	4	0	3
Asv311	100	54	25	38	30	95	35	67	99	46	56	67	96	35	13	13	29	19	98	18	73	196	64	159
Asv3110	1	4	1	11	8	0	13	2	4	4	0	3	3	4	5	6	7	5	1	16	1	1	1	3
Asv3111	0	0	0	3	9	0	20	0	0	1	0	0	0	0	5	1	11	17	0	13	1	0	0	0
Asv3112	0	0	0	14	14	0	14	0	0	0	0	0	0	0	9	9	11	7	0	6	0	1	0	0
Asv3113	0	0	0	13	32	0	11	0	0	0	0	0	0	0	6	11	12	12	0	16	0	0	0	0
Asv3114	0	1	0	10	3	0	7	0	0	0	0	0	0	0	12	6	7	6	1	6	1	0	0	1
Asv3115	0	0	0	13	5	0	7	0	0	0	0	0	0	0	2	7	8	8	0	6	0	0	0	0
Asv3116	5	5	4	8	11	1	3	0	1	6	0	6	0	1	11	9	4	4	1	9	9	4	4	2
Asv3117	0	4	0	2	3	0	17	3	0	5	0	11	1	14	1	0	33	28	16	26	1	0	1	0
Asv3118	9	16	10	0	0	3	0	1	4	6	0	15	6	10	0	0	0	0	20	0	23	14	18	14
Asv3119	0	0	0	1	0	0	4	0	0	11	0	6	0	13	0	1	10	7	15	9	0	0	0	0
Asv312	222	73	29	26	27	273	9	182	295	36	120	44	226	27	23	20	8	6	68	9	75	383	70	193
Asv3120	0	0	0	16	16	0	4	1	0	0	0	0	1	0	8	15	13	13	0	3	0	0	0	0
Asv3121	0	14	4	0	0	0	0	0	0	27	0	34	0	21	0	0	0	0	37	0	10	0	10	0
Asv3122	2	8	1	25	19	1	17	6	1	1	0	4	6	7	19	14	16	17	10	10	8	1	3	2
Asv3123	0	0	0	18	30	0	3	0	0	0	0	0	0	0	25	13	8	8	0	8	0	0	0	0
Asv3124	0	1	0	10	13	0	16	0	1	1	0	0	0	0	9	8	11	17	2	13	1	0	3	0
Asv3125	0	10	4	1	1	0	3	1	2	6	0	18	0	6	2	2	1	1	10	0	7	0	5	0
Asv3126	0	1	1	11	8	0	22	0	1	2	1	2	2	0	10	5	6	3	0	8	0	1	0	0
Asv3127	2	1	0	0	0	0	0	5	5	10	3	14	5	12	0	0	0	0	30	0	3	4	4	7
Asv3128	8	8	8	7	2	2	1	4	9	14	6	14	6	11	7	4	3	3	18	3	19	5	13	6
Asv3129	0	0	0	28	24	0	42	0	0	1	0	1	0	0	19	16	40	38	0	30	0	0	0	0
Asv313	137	0	0	0	0	166	0	158	235	0	104	0	256	0	0	0	0	0	0	0	0	286	0	183
Asv3130	0	5	0	18	6	1	12	3	2	0	0	0	4	0	6	5	5	7	2	10	4	0	2	0
Asv3131	1	10	2	1	4	0	1	1	4	3	1	7	1	1	4	1	1	1	8	1	6	2	2	2
Asv3132	13	0	0	0	0	8	0	22	30	0	13	2	21	0	0	0	0	0	0	0	0	25	0	18
Asv3133	28	22	12	2	0	22	0	10	15	17	9	16	18	10	1	0	0	0	11	0	23	28	20	24
Asv3134	0	0	1	23	34	0	19	2	1	1	0	3	5	0	28	26	22	35	0	20	2	0	1	0
Asv3135	0	0	0	4	1	0	19	1	0	0	0	0	0	0	0	2	12	13	1	12	0	0	1	0
Asv3136	24	13	7	1	1	7	0	6	9	4	5	2	12	6	0	1	1	0	3	0	7	17	9	10
Asv3137	0	0	1	17	13	0	18	1	1	1	0	2	1	0	7	6	15	18	0	20	0	0	1	0
Asv3138	0	2	0	10	11	0	11	0	0	1	0	2	0	3	3	6	13	8	1	16	4	1	1	0
Asv3139	19	0	0	0	0	22	1	12	16	0	4	2	19	0	0	0	1	0	2	1	0	23	0	12
Asv314	0	0	0	144	217	0	251	1	0	0	0	2	0	0	186	146	160	219	2	223	0	0	0	0
Asv3140	2	0	0	0	5	0	6	14	27	3	15	5	24	5	0	0	6	3	3	6	0	2	0	1
Asv3141	5	0	3	0	0	2	0	1	4	1	2	2	2	1	0	0	0	0	2	0	0	8	2	5
Asv3142	11	0	0	0	0	23	0	18	25	0	18	0	19	1	1	4	0	1	0	0	1	44	0	26
Asv3143	0	1	0	16	11	0	8	0	0	2	0	0	0	1	4	10	12	15	1	12	1	0	0	0
Asv3144	2	6	3	3	3	5	1	1	3	3	4	6	0	3	2	1	0	2	4	0	4	4	5	3
Asv3145	8	8	9	0	1	3	1	0	3	11	4	12	3	6	3	0	0	0	6	2	8	6	6	3
Asv3146	14	12	4	7	3	26	2	11	10	21	6	7	15	17	6	5	5	5	41	7	16	46	21	21
Asv3147	5	6	3	0	0	5	0	1	5	7	0	3	5	2	2	1	0	0	13	0	3	26	6	14
Asv3148	0	2	3	11	10	0	4	0	0	1	1	3	0	2	21	15	4	6	5	1	2	0	0	0
Asv3149	16	8	3	9	3	11	8	6	10	6	6	14	5	9	6	5	8	0	6	11	11	18	8	12
Asv315	84	71	30	98	94	94	35	53	93	54	47	36	86	44	45	68	47	46	60	28	50	177	67	107
Asv3150	0	1	0	0	0	0	14	64	85	10	49	13	76	16	0	0	5	8	11	13	1	2	0	0
Asv3151	0	0	0	3	5	0	30	0	0	1	0	0	0	0	4	1	28	19	0	14	0	0	0	0
Asv3152	0	0	0	3	9	0	12	0	0	0	0	0	0	0	9	10	16	19	0	11	0	0	0	0
Asv3153	0	1	0	7	9	0	8	0	0	2	0	1	0	1	6	7	12	12	1	10	3	0	1	0
Asv3154	4	15	3	7	6	0	4	3	0	5	1	10	2	8	5	3	2	3	7	2	7	4	14	1
Asv3155	9	8	5	3	1	7	0	3	6	6	3	7	1	5	1	1	2	1	12	0	10	23	10	8
Asv3156	10	21	8	17	9	15	3	20	19	9	11	14	13	6	3	5	3	3	16	3	12	28	14	29
Asv3157	0	0	0	26	31	0	8	0	0	0	0	0	0	0	26	21	13	9	0	13	0	0	0	0
Asv3158	0	0	0	9	6	0	1	0	0	0	0	1	0	1	4	11	5	7	0	4	0	0	2	0
Asv3159	0	9	4	0	0	0	0	0	0	20	0	21	0	16	0	0	0	0	26	0	7	0	6	0
Asv316	89	116	55	13	7	92	13	58	106	93	37	108	92	80	14	15	22	21	117	13	86	132	100	110
Asv3160	6	5	7	0	0	4	0	2	1	2	0	4	2	1	0	0	0	0	6	0	9	5	1	3
Asv3161	4	7	4	0	0	5	0	4	5	10	2	7	4	6	0	0	0	0	11	0	11	10	4	7
Asv3162	5	4	3	0	0	0	0	2	0	8	3	8	2	5	0	0	0	0	9	0	3	6	8	2
Asv3163	9	0	0	0	0	11	0	7	7	0	8	0	13	0	0	0	0	0	0	0	0	12	0	8
Asv3164	0	10	5	0	0	0	0	0	0	24	0	20	0	16	0	0	0	0	32	0	11	0	3	0
Asv3165	2	0	1	1	2	3	3	46	55	2	32	4	70	2	0	2	6	1	5	4	0	6	1	3
Asv3166	0	0	0	7	15	0	16	0	1	0	0	0	0	2	8	5	6	7	1	7	0	0	1	0
Asv3167	0	0	0	3	2	0	18	0	4	24	0	27	0	14	3	3	21	23	43	22	1	0	1	0
Asv3168	0	0	0	8	6	0	24	0	0	0	0	2	0	0	7	8	12	29	0	25	0	0	0	0
